sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L_Alanine	L_Arginine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_acid	L_Glutamine	L_Isoleucine_1	L_Leucine_2	L_Phenylalanine	L_Proline	L_Serine	L_Threonine	L_Tryptophane	L_Valine	Ornithine	Chlorogenic_acid	putative_Chlorogenic_acid_Isomer	Cyanidine_3_Glc	Luteoline_8_C_Glc	Apigenine_8_C_Glc	Luteoline_7_O_Glc	Apigenine_7_O_Glc	Glycine	L_Histidine	L_Methionine	L_Tyrosine	Tyramine	Tryptamine	Shikimic_acid	Apigenine	Luteoline	ABA	SA	JA	JA-Ile	OPDA	IP	IPR	tZ	tZR	cZ	cZR	IAA 	Coumaric_acid_p	Caffeic_acid	Ferulic_acid	Sinapic_acid	Cyanidin_Mal_Glc
"7C, E1+"	2023	E+	E	7C	3	herbivory	direct	1	1	0	w11	0.004628432	1.018769124	0.471855084	1.274035893	4.621324143	9.071260151	1.772733972	0.482047641	0.252559057	0.318110879	0.210676105	0.952378424	0.814405155	0.786315563	0.840967158	0.221208765	1.542656722	1.019361998	26.175066133	20.991075993	8.603206737	39.138103724	4.941979274	0.439014361	0.192325393	0.042835023	0.131635747	0.010336775	0.004717063	0.641715434	NA	0.034770554	245.0558452	596.5764097	NA	NA	7088.472005	3.068702808	3.546848522	5.765374759	5.228696444	3.806981003	32.89362359	18.49156527	1038.223184	154.1139137	12.83585771	10029.15915	14.40972938
"7C, E1-"	2023	E-	E	7C	3	herbivory	indirect	0	1	1	w11	-0.006474612	1.249698858	0.576874064	2.003701417	6.275100210	15.055725446	3.117369127	0.512525925	0.275289696	0.376728149	0.700442923	1.550044315	1.180044827	NA	1.091972967	0.220857495	2.218467769	1.149514822	22.203133582	23.340816639	7.786323115	44.806744309	4.277663425	1.028193964	0.271172256	0.074633086	0.135408210	NA	0.004736714	0.926283765	0.005220294	0.163025340	NA	7392.166192	NA	NA	NA	NA	4.324451956	13.34978103	5.068500206	7.730353028	31.19316338	70.81741433	1351.938952	412.6378041	88.07063423	15716.80181	6.885854544
"7C, F1+"	2023	F+	F	7C	3	herbivory	direct	1	1	0	w11	-0.010272395	0.763189281	0.161840674	0.556015296	3.684121996	5.709892968	0.980717664	0.387877469	0.215158654	0.305239078	0.209752544	0.993062911	1.051963787	0.633684395	0.774032363	0.150553049	1.113071415	0.830050783	39.367789567	21.080285318	8.671405301	41.015786871	5.655442937	0.350491899	0.140094607	0.045133444	0.108907596	NA	0.004075748	0.860510495	NA	0.035993633	194.1521222	2412.629628	NA	NA	64087.93044	3.549229242	4.459257209	8.024834422	5.840206506	2.376068292	34.71045101	20.65996691	784.2607082	53.37672814	16.38665554	10266.38025	21.21457448
"7C, F1-"	2023	F-	F	7C	3	herbivory	indirect	0	1	1	w11	-0.010292817	0.682542583	0.084107927	0.365845432	2.496418999	4.717948560	0.558983590	0.287383781	0.121085931	0.199071073	0.176995768	0.743219485	0.656206318	0.499770858	0.568932252	0.120564252	1.180088548	0.545283066	35.353144995	20.384889485	8.078537660	38.038993176	5.510371471	0.348756369	0.077569950	0.030647983	0.059264318	NA	0.002044877	1.115161226	NA	0.026440483	78.22655448	718.1620633	NA	NA	9120.075036	4.738864207	4.638795528	5.770648632	4.59270388	2.777419706	27.20882186	16.33432261	726.3249151	31.77216054	NA	11462.68485	20.63416226
"7C, G1+"	2023	G+	G	7C	3	herbivory	direct	1	1	0	w11	-0.003999157	0.890908508	0.180429975	0.634422869	3.061465291	5.822645808	0.993050610	0.328661123	0.168335508	0.297082820	0.173946729	0.840749222	0.769174234	0.614701197	0.765443480	0.132939981	1.007929440	0.790481613	41.724529323	24.160422703	7.324545655	42.253507780	4.046944591	0.280427566	0.115801608	0.043953000	0.099163876	0.011391607	0.010432036	1.111569043	NA	0.038534590	121.6334792	779.1343041	NA	NA	69428.83394	4.478950406	3.18578894	6.679345359	5.416878576	3.299921805	37.30429764	21.13451145	624.3560129	13.34881111	NA	8046.993191	19.42519508
"7C, G1-"	2023	G-	G	7C	3	herbivory	indirect	0	1	1	w11	-0.012405774	0.916608575	0.205809800	0.368789130	2.300158411	5.762487019	0.659238820	0.300529571	0.149434167	0.247572813	0.241867810	1.046886402	0.689483838	0.601076675	0.841990345	0.265876175	0.955830772	0.527877763	35.492739012	23.256338135	7.016883455	43.674419745	4.293952468	0.353429936	0.113042850	0.039667747	0.078030602	0.008270143	0.005146369	1.155966884	NA	0.046432918	119.6666214	656.6667641	NA	NA	NA	5.835380292	3.562516613	6.276074925	5.39995061	2.666723696	36.57040073	15.31090967	723.4601058	29.89976792	32.90402947	10699.08154	18.98711549
"7C, H1+"	2023	H+	H	7C	3	herbivory	direct	1	1	0	w11	-0.034197853	1.099255697	0.191581735	0.384579790	3.815736860	7.839342320	1.475543400	0.443911626	0.244676832	0.357608973	0.231917389	1.168193604	1.097928291	0.928313591	0.852016976	0.273129243	1.480812700	0.874346187	36.795415862	25.662837435	8.987288874	53.732352538	6.420424336	0.386964057	0.156516870	0.049250401	0.114169899	0.016623492	0.009930964	0.414930438	NA	0.015636299	411.1152968	696.4554169	NA	NA	NA	3.134877059	2.78417118	3.883939444	4.803916391	3.689677718	28.6238178	27.98058274	640.1655552	24.88586075	NA	6374.127035	13.5420456
"7C, H1-"	2023	H-	H	7C	3	herbivory	indirect	0	1	1	w11	-0.015872041	0.866173608	0.175348924	0.255075177	2.418691063	5.950339449	0.805269068	0.334897317	0.158224705	0.245309860	0.236047373	1.160081882	0.717470207	0.562391919	0.664457976	0.309993823	1.159018523	0.583008320	20.449894644	16.599513064	5.377567624	34.796307271	3.816981930	0.554844000	0.239332787	0.058715393	0.102069324	0.010828484	0.005359588	0.503154758	NA	0.015087995	289.611191	809.5622851	NA	3.387628011	NA	1.906838676	2.54536191	4.8286046	3.972257579	1.651705482	19.64293441	20.35676537	550.9579937	37.01950967	NA	8727.207095	11.03914855
"7C, I1+"	2023	I+	I	7C	3	herbivory	direct	1	1	0	w11	-0.030775067	1.193057800	0.256651127	0.699260017	3.821290653	7.849918936	1.211245795	0.512375303	0.273858994	0.379755214	0.276737457	1.007891973	0.967380062	0.907897270	0.984758967	0.205251485	1.443169295	1.255803975	35.067767633	23.391467709	9.449512237	51.214946536	7.337012793	0.343390432	0.178181134	0.048867668	0.144912620	0.019951449	0.009884890	0.800202504	NA	0.052843170	255.9658539	578.5354703	NA	NA	31647.10308	2.895516129	3.498938513	5.927405778	4.858233066	2.797285497	29.16724297	27.52177905	919.4772252	62.75348205	NA	12465.7975	18.30183164
"7C, I1-"	2023	I-	I	7C	3	herbivory	indirect	0	1	1	w11	-0.072697670	1.731754600	0.561472916	0.796809437	4.265068594	7.411483391	0.917479369	0.595588660	0.274151024	0.315111694	0.544354142	2.405070000	1.032461820	1.152929938	0.938036403	0.796834573	1.411377676	0.730133616	26.536131858	17.699790926	6.166931639	41.242821498	4.643314448	1.619486852	0.329623976	0.029738562	0.137796987	NA	0.004392598	0.637737226	NA	0.036509980	44.95113239	1847.074154	NA	NA	NA	NA	4.005627751	5.86600235	4.025869304	8.200041419	20.04094832	27.8151351	695.9867747	83.09185447	15.58244311	7374.173571	13.77995957
"7C, J1+"	2023	J+	J	7C	3	herbivory	direct	1	1	0	w11	-0.013568581	0.785098450	0.158301086	0.697072984	2.352760254	6.147854545	0.847495056	0.309107950	0.169932036	0.256650857	0.194518689	1.526433914	0.663106575	0.570935905	0.546341100	0.195119080	1.140236227	0.843617027	14.743914754	14.284511363	5.243932409	25.804507736	3.086120765	0.451942733	0.134276823	0.029474805	0.108074015	0.026633451	0.004365774	1.007565584	NA	0.018489079	69.74264723	533.4593073	39.25392612	2.317743695	29862.68687	6.005951201	4.63815805	4.768396355	3.386336775	3.333598728	34.73528738	22.63060725	1093.692158	57.33439332	48.54014458	12853.62508	9.728768934
"7C, J1-"	2023	J-	J	7C	3	herbivory	indirect	0	1	1	w11	-0.004771109	0.932549597	0.200403531	NA	2.434069386	6.012154841	0.684957816	0.390587893	0.174949386	0.232231889	0.153448716	1.510881880	0.863673700	0.700847797	0.766624570	0.241143639	1.235678191	0.698690926	10.530752232	13.276128755	4.393605668	27.421666024	2.894857657	0.993443813	0.238960612	0.041203443	0.147304132	NA	0.003773278	0.671503599	NA	0.025070401	37.29081323	669.6173661	NA	NA	NA	6.822229323	4.019946061	5.817915925	3.483374403	2.101364903	33.39533135	19.27909566	793.7746802	35.39126369	9.906396416	7653.957018	5.748754406
"7C, K1+"	2023	K+	K	7C	3	herbivory	direct	1	1	0	w11	0.026550845	0.614434806	0.126972721	0.536560501	1.996266960	4.054758890	0.344894151	0.279497464	0.156948974	0.273179245	0.113755445	0.751480821	0.641641135	0.526491143	0.626789736	0.137856470	3.889705240	1.280237864	52.116418667	23.801948774	24.628511316	33.625459496	5.305225849	0.270346046	0.098172619	0.023251674	0.105809917	0.010240209	0.001706286	1.096979987	NA	0.047121823	NA	620.390255	NA	1.85989117	98353.82144	4.461007079	3.841737402	3.846316645	2.153098637	3.893802036	38.21870462	27.10336849	1198.364286	19.75589321	NA	5502.937224	30.74350618
"7C, K1-"	2023	K-	K	7C	3	herbivory	indirect	0	1	1	w11	0.024613478	0.620498517	0.087656910	0.414673222	1.688947002	5.293106955	0.455360505	0.187360945	0.090358179	0.164394928	0.167306289	0.635304448	0.516499181	0.345826276	0.418395160	0.109947035	2.051098595	0.721516407	45.763716183	18.590862449	17.360347746	27.730831807	4.076199902	0.336205424	0.079523551	0.025011355	0.060173437	NA	0.001030862	1.101609153	NA	0.012987801	NA	635.0217578	NA	26.80875936	18140.7748	4.436468	3.319135676	3.807115918	3.00514175	2.240683313	31.19213199	16.06609421	901.067791	10.96413878	NA	5687.739919	24.47370706
"7C, L1+"	2023	L+	L	7C	3	herbivory	direct	1	1	0	w11	-0.003444916	1.241162055	0.326732162	0.520189971	3.130060467	4.426383961	0.752833898	0.367865085	0.282240848	0.341627312	0.292925902	2.209145940	1.015601076	0.633070517	0.787412471	0.629793825	0.945253075	0.746071658	30.516018773	17.609795794	6.994032442	34.510887402	4.231846870	1.237326566	0.394558213	0.090660092	0.210087372	0.008599407	0.004143876	0.915667004	NA	0.032602179	202.2841928	759.3492753	NA	2.294422999	23087.39633	7.344055914	3.200695696	5.026688198	5.046884751	1.851304891	33.85210194	24.25969527	836.8138161	51.88164595	NA	7290.69619	14.8850295
"7C, L1-"	2023	L-	L	7C	3	herbivory	indirect	0	1	1	w11	-0.005875185	0.829573883	0.437554151	0.196671417	2.232131541	6.537240889	0.683499094	0.268800394	0.144328368	0.196594868	0.222930670	0.807879761	0.630381108	0.489398540	0.579214590	0.121313028	0.906874864	0.485272522	23.993897576	20.769910791	8.073300443	36.561410896	4.776587663	0.487868154	0.142737324	0.037083113	0.083050878	NA	0.003038339	1.633319323	0.009327460	0.126138008	88.46057559	594.9211304	NA	NA	53376.2644	3.948885789	15.64039607	5.512711702	6.833266912	3.079014963	53.5452578	110.25787	1740.337256	65.69057316	82.86032526	13486.19858	11.50966191
"7C, M1+"	2023	M+	M	7C	3	herbivory	direct	1	1	0	w11	-0.007961171	0.776106758	0.233607561	0.443019874	3.421422685	5.207344505	1.040726101	0.272573699	0.168557786	0.265878789	0.188527357	0.974073354	0.714031034	0.646783093	0.639514316	0.182969607	0.850554650	0.721891813	34.255855801	19.054526455	6.709307735	34.530846703	3.886993300	0.290290225	0.142199613	0.044285568	0.106788394	NA	0.005684260	1.038379586	NA	0.038561715	NA	770.1107277	NA	4.01846881	22034.15068	4.444747872	3.97645387	8.919582243	5.151734489	3.313718061	28.31382728	33.54122853	1026.923837	79.32529752	39.64054334	9299.092306	19.10576532
"7C, M1-"	2023	M-	M	7C	3	herbivory	indirect	0	1	1	w11	-0.030964380	0.886126922	0.175518907	0.315042151	3.249054971	5.764987905	0.890324455	0.246856012	0.121963864	0.209288468	0.182469164	0.998388953	0.638398167	0.612279919	0.640465614	0.227722954	1.182287540	0.733091466	41.003025867	22.894057362	7.989180344	41.369514953	4.746969863	0.606410776	0.159646256	0.033186492	0.085019209	NA	0.003831295	1.545818448	NA	0.055543027	63.29082413	808.8737155	NA	1.547018361	NA	6.952936033	3.794353197	9.192145239	6.452473628	2.689188682	23.51350649	18.02311183	1051.13228	36.05296189	35.25722589	14922.22299	22.02584759
"7C, N1+"	2023	N+	N	7C	3	herbivory	direct	1	1	0	w11	0.009769203	0.802704975	0.199365045	0.792430347	2.510074875	5.036370579	0.751202245	0.350508291	0.202234298	0.265424474	0.211655903	1.001842514	0.860427461	0.585517800	0.720515077	0.213373937	1.080354646	1.001222478	38.000441310	21.657084091	8.299402004	38.773277342	4.603084340	0.521222588	0.145729257	0.032506760	0.112811322	NA	0.006790093	1.718259312	0.007264736	0.083082517	NA	861.9902797	28.63730675	NA	186403.6906	4.991008514	5.143614111	8.043492547	4.954381385	3.553518857	29.99523813	22.20723267	1151.246219	55.67414569	16.09324092	13061.42487	25.7736892
"7C, N1-"	2023	N-	N	7C	3	herbivory	indirect	0	1	1	w11	-0.012897407	0.964083741	0.262223211	0.535107976	2.438333957	5.977560382	0.732359534	0.340136368	0.161114886	0.260809479	0.237928391	0.743770348	0.690175546	0.571070850	0.731909130	0.165443303	1.295323040	0.780559723	34.651174943	23.626138656	9.098169873	41.855978455	5.256822188	0.301397588	0.082202031	0.037748234	0.062099529	0.010767135	0.005328357	1.791475955	0.013207930	0.164847673	55.72619183	549.911049	NA	NA	51467.59418	6.810421693	12.43700368	6.463123119	6.022273662	2.836714138	40.18423271	44.71892711	1180.622001	30.95086136	117.3981707	14421.87053	20.34199682
"7C, O1+"	2023	O+	O	7C	3	herbivory	direct	1	1	0	w11	0.023247149	0.885095945	0.096401236	0.650997378	2.210915112	5.578269161	0.631372039	0.351883314	0.209998790	0.338030391	0.197570509	0.900198828	0.817397347	0.704548045	0.915520145	0.201022875	1.637160271	1.148712159	63.848118731	27.115973728	15.549877339	47.489482969	5.950160730	0.321449320	0.123683446	0.032384517	0.138798743	0.017994784	0.002783750	1.700022921	NA	0.047376848	NA	579.8790817	NA	NA	178439.3224	6.069837798	4.774764805	2.651671582	1.591249411	2.086803271	34.41267616	39.55496822	1396.854063	43.69120179	238.9995158	7931.278419	26.65673714
"7C, O1-"	2023	O-	O	7C	3	herbivory	indirect	0	1	1	w11	0.013406714	0.783084416	0.036999097	0.238983932	1.579874403	3.723547396	0.416151073	0.295397014	0.137461195	0.197428758	0.145545937	0.767077422	0.777499401	0.603756953	0.735033112	0.187835260	0.851776835	0.456945508	54.796474884	20.132782192	10.147985144	36.828745195	4.282227983	0.449493825	0.111642811	0.028072741	0.085591281	NA	0.001668990	1.369539485	NA	0.015416027	NA	738.2257003	54.73701527	NA	82979.61381	3.724378141	3.454628158	3.079661222	1.941969152	1.687187776	22.44556763	15.10492814	821.0346178	12.71172742	46.34882332	6517.344719	23.87121278
"7C, P1+"	2023	P+	P	7C	3	herbivory	direct	1	1	0	w11	0.027645961	0.776655175	0.077624820	0.290967710	1.149983130	3.918260250	0.491528499	0.349488795	0.175995138	0.243869440	0.198855973	0.733939879	0.558217545	0.652785385	0.673262568	0.178731391	1.382496140	1.351399160	28.076304585	25.253681857	8.103583565	39.630181455	4.050981033	0.433547909	0.138865387	0.039072439	0.107408202	0.017533087	0.001392189	0.881746568	0.002228487	0.061523401	NA	651.8481621	1689.372875	876.4185732	522055.0932	5.359427823	5.624526116	2.166969065	2.000433225	2.446011729	37.68831337	43.30359877	1353.347963	18.02081233	61.73450995	9919.754305	24.58245672
"7C, P1-"	2023	P-	P	7C	3	herbivory	indirect	0	1	1	w11	0.019193804	0.666459029	0.056632463	0.204124459	1.309848071	3.384384992	0.317726084	0.271246624	0.113361764	0.189819072	0.147592704	0.583683084	0.480724694	0.573093169	0.580317267	0.089628390	1.177736183	0.755477603	29.506979845	27.038402589	7.446262941	48.236104657	3.818919457	1.339594130	0.318510757	0.044980337	0.174844083	0.008008164	0.001040444	1.318507498	NA	0.031184971	13.87343774	537.6371526	NA	NA	43975.12346	3.84764767	5.271814431	3.280696409	2.691345476	2.13219801	26.93605273	14.96313365	616.1133975	6.202513601	283.9126762	12951.99143	21.2456328
"7C, Q1+"	2023	Q+	Q	7C	3	herbivory	direct	1	1	0	w11	0.017769435	0.631613545	0.078027864	0.256050360	1.311529346	4.519833878	0.594009302	0.225867963	0.124083428	0.254276528	0.122426110	0.557003612	0.550264546	0.480615123	0.530610763	0.107323632	1.743886321	1.056612106	44.861108723	21.783514441	18.854778423	32.110669634	3.839477768	0.257772489	0.086669257	0.027884209	0.088789111	0.008866825	0.001543881	0.930831758	0.003915466	0.061722625	NA	773.2692567	950.864019	419.6583076	430947.1621	4.484940041	3.924479132	4.517788719	2.100563515	2.656688047	32.534557	31.39908388	1234.168176	15.72760117	241.5271813	6502.090052	26.07348737
"7C, Q1-"	2023	Q-	Q	7C	3	herbivory	indirect	0	1	1	w11	0.016914023	0.578427418	0.098568153	0.263444997	1.355833828	4.352262441	0.344626516	0.185176667	0.082717830	0.195806687	0.177865395	0.651705242	0.630953948	0.569472668	0.505524875	0.112044199	1.563270200	0.805172382	63.477421854	26.982666490	20.885692231	39.568960485	4.089421057	0.509170595	0.151727202	0.024220977	0.098318839	NA	0.000915542	1.646175392	NA	NA	NA	485.334818	NA	NA	33462.5314	4.736792035	3.156640287	4.270626779	2.669262319	3.057890048	26.54825892	17.49443457	846.5148161	6.438057336	339.4886801	8029.349921	26.40871189
"7C, R1+"	2023	R+	R	7C	3	herbivory	direct	1	1	0	w11	-0.004711180	0.881053000	0.232156268	0.367532636	3.652851161	5.958836909	0.903405231	0.374863288	0.209534698	0.266588304	0.164297657	0.951323564	0.825054201	0.738620846	0.820822036	0.127586745	1.453152274	1.089773745	41.138347867	23.468612641	9.308599655	45.164589781	5.525360228	0.485801178	0.229328997	0.047950177	0.117587851	NA	0.005222504	1.405183884	0.003109200	0.038343639	138.0891583	553.5459369	NA	NA	63269.72006	6.311081957	4.052912221	6.447574111	3.220050845	2.892225627	27.59335274	18.98402398	882.2720649	26.41612243	82.09571089	11900.32699	20.84203969
"7C, R1-"	2023	R-	R	7C	3	herbivory	indirect	0	1	1	w11	-0.007095215	0.592762460	0.157015219	0.180448287	2.740616160	5.019531457	0.619904211	0.274138772	0.112674584	0.212688076	0.189119107	0.680337191	0.607959922	0.680126767	0.639273506	0.062678663	1.627994989	0.752756863	39.558124395	24.156303640	8.817457965	44.945783911	5.173721335	0.239835646	0.083450415	0.042794114	0.064857924	0.006321638	0.003830925	2.196091037	0.005659351	0.102103402	NA	631.6161681	NA	0.917603668	150230.5211	4.844746711	7.021798259	6.343666061	3.271864938	2.080578566	22.83873011	45.36103494	910.5116819	45.6216588	109.6011883	13244.6577	18.03420951
"7C, S1+"	2023	S+	S	7C	3	herbivory	direct	1	1	0	w11	0.006396475	1.510119747	0.864486804	1.079081967	3.160160455	4.788308837	1.136526455	0.438731819	0.361315656	0.376493221	0.370852005	2.276334899	0.948463513	0.709321684	0.914519917	0.134027767	1.306644565	1.022337347	44.537413803	21.624027456	7.592162507	40.376554888	4.901851820	1.740632216	0.832179118	0.110000971	0.261666726	0.012483660	0.002676022	1.429385347	NA	0.017155168	69.43149557	547.2071058	NA	NA	135664.0901	5.36580401	4.159697041	5.502374987	3.673607359	2.924847409	38.17858344	28.34389467	845.2630557	18.00833304	12.67474436	8767.727163	25.2718103
"7C, S1-"	2023	S-	S	7C	3	herbivory	indirect	0	1	1	w11	-0.014023974	1.148400229	0.223040781	0.283918325	4.265050873	8.035974991	1.037960388	0.397702071	0.176192874	0.412293130	0.247202079	0.896480431	1.069917514	0.814805813	0.903510000	0.069700120	2.970375693	1.255997427	71.696025068	37.265779633	12.450423381	63.937870140	8.017592253	0.358120344	0.136363486	0.065992771	0.108599447	NA	0.003483868	3.364853130	NA	0.137063535	121.9068988	528.6897294	NA	1.013282229	162576.4915	4.437999685	9.172377239	5.215442325	4.628305113	1.833046216	29.57326432	39.90927439	814.7999494	28.25944372	77.71347023	14877.36521	20.90316406
"7C, T1+"	2023	T+	T	7C	3	herbivory	direct	1	1	0	w11	-0.032893359	0.703939976	0.313428406	0.513538349	3.637581100	6.126045457	1.039000601	0.337620707	0.180992070	0.299006489	0.174242650	0.815665378	0.835535433	0.726066925	0.691545678	0.098671739	1.068994936	0.816178445	40.689447030	20.385467758	6.988123504	39.390094140	4.458604103	0.269011783	0.151818332	0.039250585	0.106602514	0.017504158	0.009668588	1.035122343	0.003529403	0.057808645	201.3708799	754.130135	NA	NA	67554.59399	7.275945634	4.208939809	6.681561752	5.957894173	3.688031774	49.20381892	31.93828298	905.5411821	35.30158722	36.53614716	7295.259321	17.77689161
"7C, T1-"	2023	T-	T	7C	3	herbivory	indirect	0	1	1	w11	-0.015330384	0.704059637	0.267940078	0.761674605	4.481906134	9.172573121	0.899151896	0.325981358	0.139163080	0.276850367	0.264636665	0.807168949	0.831020392	0.747381250	0.699156473	0.136182393	1.135309866	0.787227217	42.504393085	22.928452651	6.942150789	45.766833685	4.585845955	0.383778554	0.140228500	0.055934343	0.095531977	0.011515916	0.010048829	1.492279811	0.002611670	0.069959585	168.1627922	1066.993279	NA	NA	40400.8268	3.680787057	6.361364816	5.710221899	6.83409599	3.499550832	43.72190268	26.06445186	581.0323526	27.35793521	23.44044655	10279.38008	17.61655283
"7C, U1+"	2023	U+	U	7C	3	herbivory	direct	1	1	0	w11	0.004549914	0.939098487	0.089690312	0.448354002	3.981447624	6.784978995	1.158129814	0.372878796	0.219628313	0.289972544	0.183012466	1.075266474	0.841064916	0.708003664	0.767820650	0.054081348	1.366224296	1.070860408	44.464605088	25.296707990	10.207250087	49.214930125	5.894193767	0.236353305	0.124127579	0.049629306	0.118096663	0.012184979	0.004596366	1.686132247	0.004607860	0.047234417	168.9997316	677.7128629	NA	6.278947362	97653.30458	5.447232407	4.606516125	6.597641915	3.422034768	3.388191563	29.73298885	28.40915914	1184.383924	29.45334094	NA	11792.1385	24.52953924
"7C, U1-"	2023	U-	U	7C	3	herbivory	indirect	0	1	1	w11	-0.011753290	0.627820820	0.092691946	NA	2.782261315	4.648869841	0.546421557	0.267594906	0.109825590	0.201856740	0.167682770	0.663425391	0.700786538	0.575731198	0.522127426	0.143372751	1.286350925	0.640786926	35.919610988	21.378096819	7.971374077	40.906292808	4.520035165	0.482977539	0.102181559	0.036263280	0.083639521	NA	0.002836891	1.945066068	NA	0.015423301	NA	1067.224139	NA	NA	NA	4.002455218	4.543642159	6.200082864	3.67621708	1.536863465	23.91722644	16.39676551	944.4227725	34.36138567	NA	13841.2448	20.43204504
"7C, V1+"	2023	V+	V	7C	3	herbivory	direct	1	1	0	w11	0.019932035	0.692829073	0.097579596	0.414547962	2.178139562	4.287030508	0.515887129	0.300496311	0.141976286	0.239986538	0.202095595	0.766541151	0.684668349	0.662881578	0.613143979	0.116161610	1.199173360	0.875777197	43.633004221	20.961307728	6.852846167	40.617211914	3.829452776	0.516599931	0.180816233	0.041620613	0.128531021	0.014276666	0.003440644	1.590455747	0.003589111	0.062044975	93.03931393	744.0663521	35.31432286	214.7051543	305298.733	7.468208161	5.235237171	6.491195165	3.688624594	3.235483427	43.4657571	32.08704552	935.0101204	27.23175767	7.748550308	11341.95966	29.32163336
"7C, V1-"	2023	V-	V	7C	3	herbivory	indirect	0	1	1	w11	0.000599421	0.524917259	0.103227900	0.250865752	2.602742351	4.515800528	0.541229140	0.232825461	0.106466481	0.213559521	0.187962645	0.497228508	0.503175911	0.626362975	0.563896667	0.042209962	1.076088897	0.460478545	29.032303667	17.257340133	5.129132662	31.983947924	3.037329282	0.264585749	0.099029049	0.040959227	0.079867271	NA	0.002434479	2.102024478	NA	0.016522327	141.3030564	550.9008422	NA	NA	21089.90925	4.934207487	3.87761524	4.513398943	3.906717234	1.991712162	29.79263699	18.00095366	501.1140875	14.34812172	27.33006545	15439.07665	17.75059502
"7C, W1+"	2023	W+	W	7C	3	herbivory	direct	1	1	0	w11	0.000606645	1.050102067	0.179603582	0.443535246	3.616050613	6.743964999	1.440052020	0.332578098	0.168241976	0.280315338	0.209130112	0.803835480	0.755706162	0.791820032	0.769042872	0.121234747	1.285733587	1.210183497	37.194793339	24.960671124	10.222663796	46.395720997	5.964455191	0.429935613	0.152895763	0.047726215	0.112170744	0.013025839	0.008257096	0.925578038	NA	0.042208718	180.8283497	694.6374559	9.231576156	7.254292044	94678.1592	7.778788016	3.732174445	8.342352806	5.557111737	3.136333891	48.04047158	31.43231508	834.3936593	40.55214947	42.46772481	9151.879833	21.95602492
"7C, W1-"	2023	W-	W	7C	3	herbivory	indirect	0	1	1	w11	-0.007145347	0.572432747	0.288819462	0.247529278	2.698528069	6.313829513	1.306840734	0.234857063	0.089383441	0.191637159	0.134183920	0.618113080	0.591067344	0.493538709	0.565958369	0.068551490	1.128461228	0.576370551	27.937524181	19.440125362	7.196147784	34.667387070	4.031295627	0.313491325	0.118928456	0.030479254	0.076392420	NA	0.004073735	1.087056281	NA	0.045802901	131.5481503	630.267818	NA	NA	NA	4.415831791	4.218633782	5.368427038	4.913156546	2.287568415	31.88605093	15.5332688	627.6777195	20.26904391	NA	15132.15097	19.79111273
"7C, X1+"	2023	X+	X	7C	3	herbivory	direct	1	1	0	w11	-0.027709592	1.000496720	0.123796277	0.658006203	3.927009189	7.405294697	1.207041565	0.433633098	0.248688696	0.329792338	0.253984772	1.600795664	0.930267820	0.841658087	0.906243942	0.262088264	1.513052462	1.243296196	36.065553992	25.665133720	10.223712040	46.208685576	6.185532901	0.435605813	0.186392717	0.049171144	0.140188001	0.013206002	0.005402770	1.206855363	NA	0.040452170	324.1743655	771.8925465	NA	2.665014637	162306.8613	5.780752904	3.877293523	6.217691946	3.861073354	3.059118396	43.75023496	28.5898065	711.7283254	20.22456078	170.3749039	11193.57352	18.54153319
"7C, X1-"	2023	X-	X	7C	3	herbivory	indirect	0	1	1	w11	-0.007338138	0.768012232	0.159944538	0.477787167	2.470226432	5.141612439	0.568138422	0.284439279	0.126185474	0.208867660	0.177513042	1.003133127	0.588529923	0.594644547	0.614858968	0.257806589	1.456240957	0.786518998	30.426637051	22.483142840	8.085990203	39.691536161	4.881187054	0.262748332	0.082928646	0.028811137	0.056982684	NA	0.003123039	1.332755748	NA	0.021811111	146.6746844	772.4821806	NA	NA	13534.70593	6.749751459	4.04606727	5.153260504	3.939892896	2.887979256	27.80098627	18.10033338	639.8963689	21.8640545	94.11349033	14159.65359	15.2444927
"7D, A1+"	2023	A+	A	7D	3	control	nodirect	0	0	0	w11	-0.047867825	NA	6.473337138	9.179004635	10.238360940	21.961939798	8.219928640	NA	NA	NA	2.054114723	4.405122166	1.921993841	NA	2.350187534	0.841663045	2.612495760	1.602277384	30.405223535	29.528915314	9.035935223	54.568160743	5.256794865	0.751273349	0.297742518	0.058559254	0.100771643	NA	0.010492929	1.297316017	0.008986429	0.281090236	657.8691973	23848.75006	NA	NA	NA	NA	13.93202238	9.602440789	19.012263	9.011521356	40.92117075	198.9182367	2655.158131	1048.409419	292.6480746	32857.13182	30.86712594
"7D, A1-"	2023	A-	A	7D	3	control	noindirect	0	0	1	w11	-0.034304346	1.485153769	1.495388411	2.652381031	7.038008072	12.742249436	4.234672246	0.572531881	0.173156985	0.506526549	1.630410029	2.362535223	1.422646786	NA	1.194705038	0.362276941	2.277698158	1.120202612	18.283526108	24.171016761	7.766455253	48.431567158	4.511265756	0.729252488	0.367031974	0.046524419	0.160470968	NA	0.005857222	0.656145695	NA	0.060163464	NA	22082.90889	NA	NA	NA	NA	7.851681392	16.65309996	9.405928989	6.297445924	32.75131548	83.32383987	664.6304789	195.4725286	68.11089206	11373.10995	8.398993441
